[2021-04-27 16:11:12.475834]	Получены данные b'\xfb\xaaW\n' 
[2021-04-27 16:11:12.476834]	Получено число: 173517563 
[2021-04-27 16:11:13.499838]	Получены данные b'\x01\xabW\n' 
[2021-04-27 16:11:13.500853]	Получено число: 173517569 
[2021-04-27 16:11:14.518835]	Получены данные b'\xff\xaaW\n' 
[2021-04-27 16:11:14.519840]	Получено число: 173517567 
[2021-04-27 16:11:15.543833]	Получены данные b'\x01\xabW\n' 
[2021-04-27 16:11:15.545832]	Получено число: 173517569 
[2021-04-27 16:11:16.559833]	Получены данные b'\xff\xaaW\n' 
[2021-04-27 16:11:16.560833]	Получено число: 173517567 
[2021-04-27 16:11:17.593832]	Получены данные b'\xfd\xaaW\n' 
[2021-04-27 16:11:17.594850]	Получено число: 173517565 
[2021-04-27 16:11:18.619831]	Получены данные b'\xfb\xaaW\n' 
[2021-04-27 16:11:18.620832]	Получено число: 173517563 
[2021-04-27 16:11:19.648839]	Получены данные b'\xf9\xaaW\n' 
[2021-04-27 16:11:19.650855]	Получено число: 173517561 
[2021-04-27 16:11:20.673832]	Получены данные b'\xf7\xaaW\n' 
[2021-04-27 16:11:20.674832]	Получено число: 173517559 
[2021-04-27 16:11:21.705904]	Получены данные b'\xf5\xaaW\n' 
[2021-04-27 16:11:21.707905]	Получено число: 173517557 
[2021-04-27 16:11:22.730905]	Получены данные b'\xf3\xaaW\n' 
[2021-04-27 16:11:22.730905]	Получено число: 173517555 
[2021-04-27 16:11:23.752846]	Получены данные b'\xf1\xaaW\n' 
[2021-04-27 16:11:23.752846]	Получено число: 173517553 
[2021-04-27 16:11:24.778903]	Получены данные b'\xef\xaaW\n' 
[2021-04-27 16:11:24.778903]	Получено число: 173517551 
[2021-04-27 16:11:25.801847]	Получены данные b'\xed\xaaW\n' 
[2021-04-27 16:11:25.802847]	Получено число: 173517549 
[2021-04-27 16:11:26.824865]	Получены данные b'\xeb\xaaW\n' 
[2021-04-27 16:11:26.825906]	Получено число: 173517547 
[2021-04-27 16:11:27.850475]	Получены данные b'\xe9\xaaW\n' 
[2021-04-27 16:11:27.851476]	Получено число: 173517545 
[2021-04-27 16:11:28.886475]	Получены данные b'\xe7\xaaW\n' 
[2021-04-27 16:11:28.891475]	Получено число: 173517543 
[2021-04-27 16:11:29.917476]	Получены данные b'\xe5\xaaW\n' 
[2021-04-27 16:11:29.917476]	Получено число: 173517541 
[2021-04-27 16:11:30.947475]	Получены данные b'\xe3\xaaW\n' 
[2021-04-27 16:11:30.947475]	Получено число: 173517539 
[2021-04-27 16:11:31.967476]	Получены данные b'\xe1\xaaW\n' 
[2021-04-27 16:11:31.968476]	Получено число: 173517537 
[2021-04-27 16:11:33.013432]	Получены данные b'\xdf\xaaW\n' 
[2021-04-27 16:11:33.014431]	Получено число: 173517535 
[2021-04-27 16:11:34.038338]	Получены данные b'\xdd\xaaW\n' 
[2021-04-27 16:11:34.039339]	Получено число: 173517533 
[2021-04-27 16:11:35.056339]	Получены данные b'\xdb\xaaW\n' 
[2021-04-27 16:11:35.058339]	Получено число: 173517531 
[2021-04-27 16:11:36.097494]	Получены данные b'\xd9\xaaW\n' 
[2021-04-27 16:11:36.098496]	Получено число: 173517529 
[2021-04-27 16:11:37.122499]	Получены данные b'\xd7\xaaW\n' 
[2021-04-27 16:11:37.123493]	Получено число: 173517527 
[2021-04-27 16:11:38.148440]	Получены данные b'\xd5\xaaW\n' 
[2021-04-27 16:11:38.149441]	Получено число: 173517525 
[2021-04-27 16:11:39.168341]	Получены данные b'\xd3\xaaW\n' 
[2021-04-27 16:11:39.169339]	Получено число: 173517523 
[2021-04-27 16:11:40.190340]	Получены данные b'\xd1\xaaW\n' 
[2021-04-27 16:11:40.191351]	Получено число: 173517521 
[2021-04-27 16:11:41.218502]	Получены данные b'\xcf\xaaW\n' 
[2021-04-27 16:11:41.219503]	Получено число: 173517519 
[2021-04-27 16:11:42.234334]	Получены данные b'\x01\xabW\n' 
[2021-04-27 16:11:42.235334]	Получено число: 173517569 
